risk_id,cik,ticker,company,fiscal_year,heading,filer_category,category,category_source,yoy_label,similarity,review,chars,caveat,source_url
1015328_FY2022_032,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Changes in accounting policies or accounting standards could materially adversely affect how we report our financial results and financial condition.,Legal and Regulatory Risks,regulatory,llm,CARRIED_FORWARD,1.0,,1320,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_033,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"Changes in U.S. trade policies, including the imposition of tariffs and retaliatory tariffs, may adversely impact our business, financial condition and results of operations.",Legal and Regulatory Risks,regulatory,llm,CARRIED_FORWARD,0.9932,,2260,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_034,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"If our allowance for credit losses is not sufficient to absorb losses that may occur in our loan portfolio, our financial condition and liquidity could suffer.",Risks Related to Lending Operations,financial,llm,CARRIED_FORWARD,0.9934,,2001,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_035,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"As a participating lender in the SBA Paycheck Protection Program (“PPP”), the Company and its banks are subject to additional risks of litigation from the banks’ customers or other parties regarding the banks’ processing of loans for the PP",Risks Related to Lending Operations,regulatory,llm,CARRIED_FORWARD,0.9058,,1710,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_036,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"A significant portion of our loan portfolio is comprised of commercial loans, the repayment of which is largely dependent upon the financial success and economic viability of the borrower.",Risks Related to Lending Operations,financial,llm,CARRIED_FORWARD,1.0,,1378,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_037,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"A substantial portion of our loan portfolio is secured by real estate, in particular commercial real estate. Deterioration in the real estate markets could lead to additional losses, which could have a material adverse effect on our financi",Risks Related to Lending Operations,financial,llm,CARRIED_FORWARD,0.9911,,993,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_038,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Events impacting collateral consisting of real property could lead to additional losses which could have a material adverse effect on our financial condition and results of operations.,Risks Related to Lending Operations,financial,llm,CARRIED_FORWARD,1.0,,1056,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_039,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"Any inaccurate assumptions in our analytical and forecasting models could cause us to miscalculate our projected revenue, capital, liquidity or losses, which could adversely affect our financial condition.",Risks Related to Lending Operations,financial,llm,CARRIED_FORWARD,1.0,,922,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_040,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,We are subject to environmental liability risk associated with lending activities.,Risks Related to Lending Operations,financial,llm,CARRIED_FORWARD,1.0,,1596,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_041,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"Our premium finance business may involve a higher risk of delinquency or collection than our other lending operations, and could expose us to losses.",Risks Related to Our Niche Businesses,financial,llm,CARRIED_FORWARD,0.9896,,3995,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_042,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Widespread financial difficulties or credit downgrades among commercial and life insurance providers could lessen the value of the collateral securing our premium finance loans and impair the financial condition and liquidity of FIRST Insur,Risks Related to Our Niche Businesses,financial,llm,CARRIED_FORWARD,0.9882,,1754,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_043,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"Our wealth management business in general, and Wintrust Investments’ brokerage operation, in particular, exposes us to certain risks associated with the securities industry.",Risks Related to Our Niche Businesses,financial,llm,CARRIED_FORWARD,1.0,,1370,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_044,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"Changes in prevailing interest rates could adversely affect our net interest income, which is our largest source of income.",Risks Related to Financial Strength and Liquidity,financial,llm,CARRIED_FORWARD,0.971,,3512,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_045,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Our liquidity position may be negatively impacted if economic conditions do not improve or if they decline.,Risks Related to Financial Strength and Liquidity,financial,llm,CARRIED_FORWARD,1.0,,1606,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_046,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"An actual or perceived reduction in our financial strength may cause others to reduce or cease doing business with us, which could result in a decrease in our net interest income and fee revenues.",Risks Related to Financial Strength and Liquidity,financial,llm,CARRIED_FORWARD,1.0,,1513,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_047,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"If our credit rating is lowered, our financing costs could increase.",Risks Related to Financial Strength and Liquidity,financial,llm,CARRIED_FORWARD,1.0,,838,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_048,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"If our growth requires us to raise additional capital, that capital may not be available when it is needed or the cost of that capital may be very high.",Risks Related to Financial Strength and Liquidity,financial,llm,CARRIED_FORWARD,1.0,,1231,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_049,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Disruption in the financial markets could result in lower fair values for our investment securities portfolio.,Risks Related to Financial Strength and Liquidity,financial,llm,CARRIED_FORWARD,1.0,,2658,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_050,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"We are a bank holding company, and our sources of funds, including to pay dividends, are limited.",Risks Related to Financial Strength and Liquidity,financial,llm,CARRIED_FORWARD,1.0,,1255,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_051,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Future discontinuance of LIBOR may adversely affect our business.,Risks Related to Financial Strength and Liquidity,financial,llm,MATERIALLY_REVISED,0.4388,,3732,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_052,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Our controls and procedures may fail or be circumvented.,Risks Related to General Operations,operational,llm,CARRIED_FORWARD,1.0,,653,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_053,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"Our operational or security systems, networks or infrastructure, or those of third parties, could fail or be breached, which could disrupt our business and adversely impact our results of operations, liquidity and financial condition, as we",Risks Related to General Operations,operational,llm,MATERIALLY_REVISED,0.8144,,4391,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_054,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"We face risks from cyber-attacks, information security breaches and other similar incidents that could result in the disclosure of confidential and other information (including personal information), all of which could adversely affect our ",Risks Related to General Operations,operational,llm,NEW,0.1125,,9912,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_055,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Our vendors may be responsible for failures that adversely affect our operations.,Risks Related to General Operations,operational,llm,CARRIED_FORWARD,1.0,,938,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_056,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,We depend on the accuracy and completeness of information we receive about our customers and counterparties to make credit decisions.,Risks Related to General Operations,operational,llm,CARRIED_FORWARD,1.0,,772,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_057,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"If we are unable to attract and retain experienced and qualified personnel, our ability to provide high quality service will be diminished, we may lose key customer relationships, and our results of operations may suffer.",Risks Related to General Operations,operational,llm,CARRIED_FORWARD,0.9832,,3889,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_058,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,"Our business could be adversely affected by the occurrence of extraordinary events, such as acts of war, terrorist attacks, natural disasters and public health threats.",Risks Related to General Operations,operational,llm,CARRIED_FORWARD,0.9823,,1104,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2022_059,1015328,WTFC,WINTRUST FINANCIAL CORP,2022,Anti-takeover provisions could negatively impact our shareholders.,Risks Related to Ownership of Our Common Stock,strategic,llm,CARRIED_FORWARD,1.0,,3043,,https://www.sec.gov/Archives/edgar/data/1015328/000101532823000070/wtfc-20221231.htm
1015328_FY2023_000,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risks Related to Economic Conditions and Operating Environment,RISK FACTORS,financial,llm,CARRIED_FORWARD,0.9749,,333,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_001,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risks Related to Competition and Reputation,RISK FACTORS,strategic,llm,CARRIED_FORWARD,1.0,,280,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_002,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risks Related to Growth and Acquisitions,RISK FACTORS,strategic,llm,CARRIED_FORWARD,1.0,,341,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_003,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Legal and Regulatory Risks,RISK FACTORS,regulatory,llm,CARRIED_FORWARD,1.0,,1138,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_004,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risks Related to Lending Operations,RISK FACTORS,financial,llm,CARRIED_FORWARD,0.9887,,781,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_005,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risks Related to Our Niche Businesses,RISK FACTORS,financial,llm,CARRIED_FORWARD,1.0,,360,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_006,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risks Related to Financial Strength and Liquidity,RISK FACTORS,financial,llm,CARRIED_FORWARD,0.9319,,498,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_007,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risks Related to General Operations,RISK FACTORS,operational,llm,CARRIED_FORWARD,1.0,,958,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_008,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,Risk Factors,RISK FACTORS,strategic,llm,CARRIED_FORWARD,1.0,,986,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_009,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,"Deterioration in economic conditions may materially adversely affect the financial services industry and our business, financial condition, results of operations and cash flows.",Risks Related to Economic Conditions and Operating Environment,financial,llm,CARRIED_FORWARD,1.0,,3346,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_010,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,"Since our business is concentrated in the Chicago metropolitan and southern Wisconsin market areas, economic declines in the economy of this region could adversely affect our business.",Risks Related to Economic Conditions and Operating Environment,financial,llm,CARRIED_FORWARD,1.0,,1289,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_011,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,"Climate change manifesting as transition, physical or other risks could adversely affect our operations, businesses, customers, reputation and financial condition.",Risks Related to Economic Conditions and Operating Environment,financial,llm,CARRIED_FORWARD,1.0,,1947,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
1015328_FY2023_012,1015328,WTFC,WINTRUST FINANCIAL CORP,2023,The effects of COVID-19 have adversely impacted our operations and financial performance and could have similar adverse impacts in future periods.,Risks Related to Economic Conditions and Operating Environment,operational,llm,MATERIALLY_REVISED,0.8731,,762,,https://www.sec.gov/Archives/edgar/data/1015328/000101532824000083/wtfc-20231231.htm
